id;origen.x;origen.y;var.x;final_diagnosis_numeric_cor;final_diagnosis_numeric_chi;final_diagnosis_numeric_anova;depression_cor;depression_chi;depression_anova;euthymia_cor;euthymia_chi;euthymia_anova;hypomania_cor;hypomania_chi;hypomania_anova;mixed_cor;mixed_chi;mixed_anova;hospitalized_cor;hospitalized_chi;hospitalized_anova
SAPE;Pulsera;TargetVar;acc_wake;0.1642;0.4625;0.0619;NA;NA;NA;-0.1642;0.4625;0.0619;0.1642;0.4625;0.0619;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;sleeplog_onset;0.2158;0.4341;0.0137;NA;NA;NA;-0.2158;0.4341;0.0137;0.2158;0.4341;0.0137;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;sleeplog_wake;0.2158;0.4341;0.0137;NA;NA;NA;-0.2158;0.4341;0.0137;0.2158;0.4341;0.0137;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;daysleeper;0;1;1;NA;NA;NA;0;1;1;0;1;1;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;window_length_in_hours;0.2174;0.3535;0.013;NA;NA;NA;-0.2174;0.3535;0.013;0.2174;0.3535;0.013;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;nonwear_hours;0.0304;0.5139;0.7316;NA;NA;NA;-0.0304;0.5139;0.7316;0.0304;0.5139;0.7316;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;dur_nightsleep_min;-0.0318;0.4775;0.7193;NA;NA;NA;0.0318;0.4775;0.7193;-0.0318;0.4775;0.7193;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;dur_nightwak_and_IN30_min;0.047;0.5371;0.5957;NA;NA;NA;-0.047;0.5371;0.5957;0.047;0.5371;0.5957;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;dur_nightwak_LIG30_100_min;-0.1731;0.5205;0.0489;NA;NA;NA;0.1731;0.5205;0.0489;-0.1731;0.5205;0.0489;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;dur_nightwak_MOD100_400_min;-0.1694;0.4304;0.054;NA;NA;NA;0.1694;0.4304;0.054;-0.1694;0.4304;0.054;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;dur_nightwak_VIG400_min;0.0256;0.0712;0.7723;NA;NA;NA;-0.0256;0.0712;0.7723;0.0256;0.0712;0.7723;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;dur_day_SIB_min;0.009;1;0.9188;NA;NA;NA;-0.009;1;0.9188;0.009;1;0.9188;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;dur_day_OIN30_min;-0.4457;0.4341;0;NA;NA;NA;0.4457;0.4341;0;-0.4457;0.4341;0;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;dur_day_LIG30_100_min;-0.4447;0.4341;0;NA;NA;NA;0.4447;0.4341;0;-0.4447;0.4341;0;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;dur_day_MOD100_400_min;-0.2559;0.2751;0.0033;NA;NA;NA;0.2559;0.2751;0.0033;-0.2559;0.2751;0.0033;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;dur_day_VIG400_min;-0.1243;0;0.1587;NA;NA;NA;0.1243;0;0.1587;-0.1243;0;0.1587;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;dur_MVPA_D1T100_min;0.0326;0.0673;0.7125;NA;NA;NA;-0.0326;0.0673;0.7125;0.0326;0.0673;0.7125;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;dur_INB_D30T30_min;0.3415;0.4587;0.0001;NA;NA;NA;-0.3415;0.4587;0.0001;0.3415;0.4587;0.0001;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;dur_INB_D10T30_min;-0.4538;0.4341;0;NA;NA;NA;0.4538;0.4341;0;-0.4538;0.4341;0;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;dur_INB_D1T30_min;-0.6267;0.4625;0;NA;NA;NA;0.6267;0.4625;0;-0.6267;0.4625;0;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;dur_LIGB_D1T30_100_min;-0.2863;0.4957;0.001;NA;NA;NA;0.2863;0.4957;0.001;-0.2863;0.4957;0.001;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;dur_TSIBday_min;0.1108;0.4875;0.2094;NA;NA;NA;-0.1108;0.4875;0.2094;0.1108;0.4875;0.2094;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;dur_TOINday_min;0.23;0.4875;0.0085;NA;NA;NA;-0.23;0.4875;0.0085;0.23;0.4875;0.0085;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;dur_TLIGday_min;-0.4612;0.4341;0;NA;NA;NA;0.4612;0.4341;0;-0.4612;0.4341;0;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;dur_TMODday_min;-0.1606;0.2526;0.0679;NA;NA;NA;0.1606;0.2526;0.0679;-0.1606;0.2526;0.0679;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;dur_TVIGday_min;-0.1397;0.0014;0.1128;NA;NA;NA;0.1397;0.0014;0.1128;-0.1397;0.0014;0.1128;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;dur_TINday_min;0.1864;0.4587;0.0338;NA;NA;NA;-0.1864;0.4587;0.0338;0.1864;0.4587;0.0338;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;dur_day_min;0.0971;0.4625;0.2717;NA;NA;NA;-0.0971;0.4625;0.2717;0.0971;0.4625;0.2717;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;dur_night_min;-0.0221;0.4775;0.8032;NA;NA;NA;0.0221;0.4775;0.8032;-0.0221;0.4775;0.8032;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;dur_nightandday_min;0.2174;0.3535;0.013;NA;NA;NA;-0.2174;0.3535;0.013;0.2174;0.3535;0.013;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;N_atleast5minwakenight;-0.1317;0.0056;0.1352;NA;NA;NA;0.1317;0.0056;0.1352;-0.1317;0.0056;0.1352;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;nonwear_perc_day;0.0304;0.6865;0.7315;NA;NA;NA;-0.0304;0.6865;0.7315;0.0304;0.6865;0.7315;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;nonwear_perc_night;-0.0858;0.3416;0.3318;NA;NA;NA;0.0858;0.3416;0.3318;-0.0858;0.3416;0.3318;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;nonwear_perc_nightandday;0.0261;0.5668;0.768;NA;NA;NA;-0.0261;0.5668;0.768;0.0261;0.5668;0.768;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;sleep_efficiency;-0.054;0.4341;0.5418;NA;NA;NA;0.054;0.4341;0.5418;-0.054;0.4341;0.5418;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;ACC_nightsleep_mg;-0.1099;0.4341;0.2134;NA;NA;NA;0.1099;0.4341;0.2134;-0.1099;0.4341;0.2134;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;ACC_nightwak_and_IN30_mg;-0.1584;0.4341;0.0719;NA;NA;NA;0.1584;0.4341;0.0719;-0.1584;0.4341;0.0719;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;ACC_nightwak_LIG30_100_mg;-0.2012;0.4341;0.0217;NA;NA;NA;0.2012;0.4341;0.0217;-0.2012;0.4341;0.0217;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;ACC_nightwak_MOD100_400_mg;0.2731;0.2511;0.0017;NA;NA;NA;-0.2731;0.2511;0.0017;0.2731;0.2511;0.0017;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;ACC_day_SIB_mg;-0.8563;0.1767;0;NA;NA;NA;0.8563;0.1767;0;-0.8563;0.1767;0;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;ACC_day_OIN30_mg;-0.1497;0.4587;0.0891;NA;NA;NA;0.1497;0.4587;0.0891;-0.1497;0.4587;0.0891;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;ACC_day_LIG30_100_mg;0.0197;0.4587;0.8238;NA;NA;NA;-0.0197;0.4587;0.8238;0.0197;0.4587;0.8238;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;ACC_day_MOD100_400_mg;-0.1829;0.3155;0.0372;NA;NA;NA;0.1829;0.3155;0.0372;-0.1829;0.3155;0.0372;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;ACC_day_VIG400_mg;-0.0913;0.2121;0.3017;NA;NA;NA;0.0913;0.2121;0.3017;-0.0913;0.2121;0.3017;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;ACC_MVPA_D1T100_mg;-0.125;0.2121;0.1566;NA;NA;NA;0.125;0.2121;0.1566;-0.125;0.2121;0.1566;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;ACC_INB_D30T30_mg;-0.2678;0.4587;0.0021;NA;NA;NA;0.2678;0.4587;0.0021;-0.2678;0.4587;0.0021;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;ACC_INB_D10T30_mg;-0.0316;0.4587;0.7213;NA;NA;NA;0.0316;0.4587;0.7213;-0.0316;0.4587;0.7213;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;ACC_INB_D1T30_mg;-0.2961;0.4587;0.0006;NA;NA;NA;0.2961;0.4587;0.0006;-0.2961;0.4587;0.0006;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;ACC_LIGB_D1T30_100_mg;-0.2332;0.4341;0.0076;NA;NA;NA;0.2332;0.4341;0.0076;-0.2332;0.4341;0.0076;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;ACC_TSIBday_mg;-0.265;0.4587;0.0023;NA;NA;NA;0.265;0.4587;0.0023;-0.265;0.4587;0.0023;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;ACC_TOINday_mg;-0.2859;0.4587;0.001;NA;NA;NA;0.2859;0.4587;0.001;-0.2859;0.4587;0.001;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;ACC_TLIGday_mg;-0.0441;0.4587;0.6181;NA;NA;NA;0.0441;0.4587;0.6181;-0.0441;0.4587;0.6181;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;ACC_TMODday_mg;-0.2719;0.4096;0.0017;NA;NA;NA;0.2719;0.4096;0.0017;-0.2719;0.4096;0.0017;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;ACC_TINday_min;-0.3156;0.4587;0.0003;NA;NA;NA;0.3156;0.4587;0.0003;-0.3156;0.4587;0.0003;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;ACC_day_mg;-0.4464;0.4587;0;NA;NA;NA;0.4464;0.4587;0;-0.4464;0.4587;0;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;ACC_night_mg;-0.1675;0.4341;0.0568;NA;NA;NA;0.1675;0.4341;0.0568;-0.1675;0.4341;0.0568;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;ACC_nightandday_mg;-0.5292;0.4587;0;NA;NA;NA;0.5292;0.4587;0;-0.5292;0.4587;0;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;quantile_mostactive60min_mg;-0.3039;0.4587;0.0004;NA;NA;NA;0.3039;0.4587;0.0004;-0.3039;0.4587;0.0004;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;quantile_mostactive30min_mg;-0.2624;0.4587;0.0026;NA;NA;NA;0.2624;0.4587;0.0026;-0.2624;0.4587;0.0026;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;L5VALUE;-0.2115;0.4096;0.0157;NA;NA;NA;0.2115;0.4096;0.0157;-0.2115;0.4096;0.0157;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;M5VALUE;-0.3945;0.4341;0;NA;NA;NA;0.3945;0.4341;0;-0.3945;0.4341;0;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;L5TIME_num;-0.1142;0.3616;0.1957;NA;NA;NA;0.1142;0.3616;0.1957;-0.1142;0.3616;0.1957;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;M5TIME_num;-0.0043;0.4377;0.9613;NA;NA;NA;0.0043;0.4377;0.9613;-0.0043;0.4377;0.9613;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;L10VALUE;-0.362;0.4096;0;NA;NA;NA;0.362;0.4096;0;-0.362;0.4096;0;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;M10VALUE;-0.4604;0.4341;0;NA;NA;NA;0.4604;0.4341;0;-0.4604;0.4341;0;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;L10TIME_num;0.1725;0.4377;0.0497;NA;NA;NA;-0.1725;0.4377;0.0497;0.1725;0.4377;0.0497;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;M10TIME_num;-0.2388;0.4916;0.0062;NA;NA;NA;0.2388;0.4916;0.0062;-0.2388;0.4916;0.0062;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;Nbouts_MVPA_D1T100;-0.0723;0;0.4135;NA;NA;NA;0.0723;0;0.4135;-0.0723;0;0.4135;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;Nbouts_INB_D30T30;0.1411;0.7573;0.1093;NA;NA;NA;-0.1411;0.7573;0.1093;0.1411;0.7573;0.1093;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;Nblocks_nightsleep;-0.1442;0.9844;0.1018;NA;NA;NA;0.1442;0.9844;0.1018;-0.1442;0.9844;0.1018;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;Nblocks_nightwak_and_IN30;-0.1495;0.8492;0.0896;NA;NA;NA;0.1495;0.8492;0.0896;-0.1495;0.8492;0.0896;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;Nblocks_nightwak_LIG30_100;-0.158;0.5945;0.0726;NA;NA;NA;0.158;0.5945;0.0726;-0.158;0.5945;0.0726;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;Nblocks_nightwak_MOD100_400;-0.232;0.824;0.0079;NA;NA;NA;0.232;0.824;0.0079;-0.232;0.824;0.0079;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;Nblocks_nightwak_VIG400;-0.0053;0.4021;0.9518;NA;NA;NA;0.0053;0.4021;0.9518;-0.0053;0.4021;0.9518;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;Nblocks_day_SIB;0.009;1;0.9188;NA;NA;NA;-0.009;1;0.9188;0.009;1;0.9188;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;Nblocks_day_LIG30_100;-0.4265;0.2148;0;NA;NA;NA;0.4265;0.2148;0;-0.4265;0.2148;0;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;Nblocks_day_MOD100_400;-0.2957;0.1748;0.0006;NA;NA;NA;0.2957;0.1748;0.0006;-0.2957;0.1748;0.0006;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;Nblocks_day_VIG400;-0.1121;0;0.204;NA;NA;NA;0.1121;0;0.204;-0.1121;0;0.204;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;Nblocks_MVPA_D1T100;-0.0745;0;0.3993;NA;NA;NA;0.0745;0;0.3993;-0.0745;0;0.3993;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;Nblocks_INB_D30T30;0.1377;0.698;0.1183;NA;NA;NA;-0.1377;0.698;0.1183;0.1377;0.698;0.1183;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;Nblocks_TSIBday;0.069;0.8044;0.435;NA;NA;NA;-0.069;0.8044;0.435;0.069;0.8044;0.435;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;Nblocks_TOINday;-0.406;0.4195;0;NA;NA;NA;0.406;0.4195;0;-0.406;0.4195;0;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;Nblocks_TLIGday;-0.4445;0.2478;0;NA;NA;NA;0.4445;0.2478;0;-0.4445;0.2478;0;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;Nblocks_TMODday;-0.316;0.4716;0.0002;NA;NA;NA;0.316;0.4716;0.0002;-0.316;0.4716;0.0002;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;Nblocks_TVIGday;-0.1396;0;0.1133;NA;NA;NA;0.1396;0;0.1133;-0.1396;0;0.1133;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;Nblocks_TINday;-0.4217;0.3038;0;NA;NA;NA;0.4217;0.3038;0;-0.4217;0.3038;0;NA;NA;NA;NA;NA;NA
SAPE;Intervenciones;TargetVar;I_alleviation;0.7289;0.0568;0.0072;NA;NA;NA;-0.8628;0.0111;0.0003;0.6844;0.0601;0.0141;NA;NA;NA;0.3402;0.466;0.2792
SAPE;Intervenciones;TargetVar;I_therapist;0.1105;0.746;0.6729;NA;NA;NA;-0.1806;0.7966;0.488;0.169;0.8389;0.5166;NA;NA;NA;0.0215;1;0.9347
SAPE;Intervenciones;TargetVar;I_scheduled_intervention;-0.4793;0.1404;0.0516;NA;NA;NA;0.3443;0.5058;0.176;-0.0655;1;0.8029;NA;NA;NA;-0.4333;0.5363;0.0823
SAPE;Intervenciones;TargetVar;I_diagnosis;-0.4143;0.0033;0.0983;NA;NA;NA;0.0868;0.005;0.7405;0.2641;0.0436;0.3057;NA;NA;NA;-0.5378;0.0251;0.026
SAPE;Intervenciones;TargetVar;I_intervencion_type;-0.1027;0.8548;0.6949;NA;NA;NA;0.0215;1;0.9347;0.0655;1;0.8029;NA;NA;NA;-0.1333;1;0.6099
SAPE;Intervenciones;TargetVar;I_significant_change;0.4793;0.1404;0.0516;NA;NA;NA;-0.3443;0.5058;0.176;0.0655;1;0.8029;NA;NA;NA;0.4333;0.5363;0.0823
SAPE;Young;TargetVar;Y_euphoria;0;0.3247;1;NA;NA;NA;-0.3162;1;0.4071;0.5;0.7077;0.1705;NA;NA;NA;-0.189;1;0.6263
SAPE;Young;TargetVar;Y_sex_drive;-0.3062;0.495;0.4229;NA;NA;NA;0.3953;0.9056;0.2924;-0.25;1;0.5165;NA;NA;NA;-0.189;1;0.6263
SAPE;Young;TargetVar;Y_sleep;-0.3062;0.495;0.4229;NA;NA;NA;0.3953;0.9056;0.2924;-0.25;1;0.5165;NA;NA;NA;-0.189;1;0.6263
SAPE;Young;TargetVar;Y_irritability;-0.4629;0.2005;0.2096;NA;NA;NA;0.5976;0.3241;0.0892;-0.378;0.7768;0.3159;NA;NA;NA;-0.2857;1;0.4561
SAPE;Young;TargetVar;Y_verbal_expression;0;0.3247;1;NA;NA;NA;-0.3162;1;0.4071;0.5;0.7077;0.1705;NA;NA;NA;-0.189;1;0.6263
SAPE;TargetVar;TargetVar;H_depression;0.7319;0.0884;0.025;NA;NA;NA;-0.5292;0.308;0.1429;-0.0598;0.3916;0.8786;NA;NA;NA;0.7002;0.0293;0.0357
SAPE;TargetVar;TargetVar;H_guilt;0.866;0.0611;0.0025;NA;NA;NA;-0.4472;0.3575;0.2275;-0.3536;0.5258;0.3506;NA;NA;NA;0.9354;0.0111;0.0002
SAPE;TargetVar;TargetVar;H_suicide;0.6124;0.1396;0.0796;NA;NA;NA;-0.3162;1;0.4071;-0.25;1;0.5165;NA;NA;NA;0.6614;0.4785;0.0524
SAPE;TargetVar;TargetVar;H_early_insonmia;-0.3062;0.495;0.4229;NA;NA;NA;0.3953;0.9056;0.2924;-0.25;1;0.5165;NA;NA;NA;-0.189;1;0.6263
SAPE;TargetVar;TargetVar;H_mid_insonmia;0.6124;0.1396;0.0796;NA;NA;NA;-0.3162;1;0.4071;-0.25;1;0.5165;NA;NA;NA;0.6614;0.4785;0.0524
SAPE;TargetVar;TargetVar;H_late_insonmia;0.6124;0.1396;0.0796;NA;NA;NA;-0.3162;1;0.4071;-0.25;1;0.5165;NA;NA;NA;0.6614;0.4785;0.0524
SAPE;TargetVar;TargetVar;H_activity;0.9299;0.0884;0.0003;NA;NA;NA;-0.5488;0.308;0.126;-0.2712;0.3916;0.4803;NA;NA;NA;0.9634;0.0293;0
SAPE;TargetVar;TargetVar;H_inhibition;0.9258;0.0266;0.0003;NA;NA;NA;-0.5976;0.1653;0.0892;-0.189;0.2231;0.6263;NA;NA;NA;0.9286;0.0111;0.0003
SAPE;TargetVar;TargetVar;H_psychic_anxiety;0.2887;0.1991;0.4512;NA;NA;NA;-0.4472;0.3575;0.2275;0.3536;0.2765;0.3506;NA;NA;NA;0.1336;0.1326;0.7318
SAPE;TargetVar;TargetVar;H_somatic_anxiety;0;0.273;1;NA;NA;NA;-0.4472;0.3575;0.2275;0.7071;0.0764;0.0331;NA;NA;NA;-0.2673;0.6926;0.4869
SAPE;TargetVar;TargetVar;H_gastrointestinal_somatic_symptoms;0.6124;0.1396;0.0796;NA;NA;NA;-0.3162;1;0.4071;-0.25;1;0.5165;NA;NA;NA;0.6614;0.4785;0.0524
SAPE;TargetVar;TargetVar;H_general_somatic_symptoms;0.6124;0.1396;0.0796;NA;NA;NA;-0.3162;1;0.4071;-0.25;1;0.5165;NA;NA;NA;0.6614;0.4785;0.0524
SAPE;TargetVar;TargetVar;H_genitals_symptoms;0.604;0.1991;0.085;NA;NA;NA;-0.4159;0.3575;0.2656;-0.0822;0.2765;0.8335;NA;NA;NA;0.5903;0.1326;0.0942
SAPE;HRSD;TargetVar;H_weigth;0.6124;0.1396;0.0796;NA;NA;NA;-0.3162;1;0.4071;-0.25;1;0.5165;NA;NA;NA;0.6614;0.4785;0.0524
SAPE;HRSD;TargetVar;hrsd;0.8558;0.1702;0.0032;NA;NA;NA;-0.5594;0.3099;0.1174;-0.1638;0.3444;0.6737;NA;NA;NA;0.8543;0.1091;0.0034
SAPE;Intervenciones;TargetVar;young;-0.5052;0.5994;0.1654;NA;NA;NA;0.5031;0.2915;0.1674;-0.1768;0.7173;0.6491;NA;NA;NA;-0.4009;0.5606;0.2849
